Time;ax;ay;az;wx;wy;wz;AngleX;AngleY;AngleZ;T 
618.034;0.0015;0.0059;0.9932;0.0000;0.0000;0.0000;0.3131;-0.0824;-55.6238;35.2600 
618.034;0.0015;0.0059;0.9932;0.0000;0.0000;0.0000;0.3131;-0.0824;-55.6293;35.2600 
618.034;0.0015;0.0059;0.9932;0.0000;0.0000;0.0000;0.3131;-0.0824;-55.6293;35.3200 
618.034;0.0015;0.0059;0.9932;0.0000;0.0000;0.0000;0.3131;-0.0824;-55.6293;35.3200 
618.034;0.0015;0.0059;0.9932;0.0000;0.0000;0.0000;0.3131;-0.0824;-55.6293;35.3200 
618.034;0.0010;0.0059;0.9932;0.0000;0.0000;0.0000;0.3131;-0.0824;-55.6293;35.2100 
618.034;0.0010;0.0059;0.9932;0.0000;0.0000;0.0000;0.3131;-0.0824;-55.6348;35.2100 
618.034;0.0010;0.0059;0.9932;0.0000;0.0000;0.0000;0.3131;-0.0824;-55.6348;35.2100 
618.034;0.0010;0.0059;0.9932;0.0000;0.0000;0.0000;0.3131;-0.0824;-55.6348;35.2100 
618.034;0.0010;0.0059;0.9932;0.0000;0.0000;0.0000;0.3131;-0.0824;-55.6348;35.2300 
618.034;0.0010;0.0059;0.9932;0.0000;0.0000;0.0000;0.3131;-0.0824;-55.6348;35.2300 
618.034;0.0010;0.0059;0.9932;0.0000;0.0000;0.0000;0.3131;-0.0824;-55.6403;35.2300 
618.034;0.0010;0.0059;0.9932;0.0000;0.0000;0.0000;0.3131;-0.0824;-55.6403;35.2300 
618.034;0.0020;0.0059;0.9937;0.0000;0.0000;0.0000;0.3131;-0.0824;-55.6403;35.2300 
618.034;0.0020;0.0059;0.9937;0.0000;0.0000;0.0000;0.3131;-0.0824;-55.6403;35.2300 
618.034;0.0020;0.0059;0.9937;0.0000;0.0000;0.0000;0.3131;-0.0824;-55.6403;35.2600 
618.054;0.0020;0.0059;0.9937;0.0000;0.0000;0.0000;0.3131;-0.0824;-55.6403;35.2600 
618.054;0.0020;0.0059;0.9937;0.0000;0.0000;0.0000;0.3131;-0.0824;-55.6458;35.2200 
618.054;0.0020;0.0059;0.9937;0.0000;0.0000;0.0000;0.3131;-0.0824;-55.6458;35.2200 
618.054;0.0020;0.0059;0.9937;0.0000;0.0000;0.0000;0.3131;-0.0824;-55.6458;35.2200 
618.054;0.0020;0.0059;0.9937;0.0000;0.0000;0.0000;0.3131;-0.0824;-55.6512;35.2900 
618.054;0.0024;0.0044;0.9937;0.0000;0.0000;0.0000;0.3131;-0.0824;-55.6512;35.2900 
618.054;0.0024;0.0044;0.9937;0.0000;0.0000;0.0000;0.3131;-0.0824;-55.6512;35.2500 
618.054;0.0024;0.0044;0.9937;0.0000;0.0000;0.0000;0.3131;-0.0824;-55.6567;35.2500 
618.064;0.0024;0.0044;0.9937;0.0000;0.0000;0.0000;0.3131;-0.0824;-55.6567;35.2700 
618.064;0.0024;0.0044;0.9937;0.0000;0.0000;0.0000;0.3131;-0.0824;-55.6567;35.2700 
618.094;0.0024;0.0044;0.9937;0.0000;0.0000;0.0000;0.3131;-0.0879;-55.6567;35.1900 
618.094;0.0024;0.0044;0.9937;0.0000;0.0000;0.0000;0.3131;-0.0879;-55.6622;35.1900 
618.114;0.0024;0.0044;0.9937;0.0000;0.0000;0.0000;0.3131;-0.0879;-55.6622;35.2300 
618.114;-0.2822;-0.0127;1.0376;0.0000;0.0000;0.0000;0.3076;-0.0385;-55.6622;35.2300 
618.114;-0.2822;-0.0127;1.0376;0.0000;0.0000;0.0000;0.3076;0.0000;-55.6622;35.1900 
618.114;-0.2822;-0.0127;1.0376;0.0000;0.0000;0.0000;0.3021;0.0439;-55.6567;35.1900 
618.114;-0.2822;-0.0127;1.0376;0.0000;0.0000;0.0000;0.2966;0.0934;-55.6567;35.1800 
618.114;-0.2822;-0.0127;1.0376;0.0000;0.0000;0.0000;0.2966;0.1373;-55.6567;35.1800 
618.114;-0.2822;-0.0127;1.0376;0.0000;0.0000;0.0000;0.2911;0.1813;-55.6567;35.3000 
618.214;-0.2822;-0.0127;1.0376;0.0000;0.0000;0.0000;0.2911;0.2252;-55.6512;35.3000 
618.214;-0.2822;-0.0127;1.0376;0.0000;0.0000;0.0000;0.2856;0.2692;-55.6512;35.3000 
618.214;-0.6689;-0.0195;1.0068;-0.4883;1.0376;0.8545;0.2747;0.3735;-55.6348;35.2300 
618.214;-0.6689;-0.0195;1.0068;-0.4883;1.0376;0.8545;0.2692;0.4779;-55.6183;35.2300 
618.234;-0.6689;-0.0195;1.0068;-0.4883;1.0376;0.8545;0.2582;0.5823;-55.5963;35.2400 
618.234;-0.6689;-0.0195;1.0068;-0.4883;1.0376;0.8545;0.2472;0.6812;-55.5798;35.2400 
618.234;-0.6689;-0.0195;1.0068;-0.4883;1.0376;0.8545;0.2362;0.7855;-55.5579;35.2400 
618.234;-0.6689;-0.0195;1.0068;-0.4883;1.0376;0.8545;0.2252;0.8899;-55.5414;35.2400 
618.234;-0.6689;-0.0195;1.0068;-0.4883;1.0376;0.8545;0.2142;0.9888;-55.5249;35.2400 
618.234;-0.6689;-0.0195;1.0068;-0.4883;1.0376;0.8545;0.2087;1.0931;-55.5084;35.2400 
618.234;-1.2866;0.0200;0.9717;-0.9766;2.9297;3.0518;0.1868;1.2579;-55.4590;35.3000 
618.234;-1.2866;0.0200;0.9717;-0.9766;2.9297;3.0518;0.1648;1.4172;-55.4041;35.3000 
618.234;-1.2866;0.0200;0.9717;-0.9766;2.9297;3.0518;0.1483;1.5820;-55.3546;35.2300 
618.234;-1.2866;0.0200;0.9717;-0.9766;2.9297;3.0518;0.1318;1.7468;-55.3107;35.2300 
618.234;-1.2866;0.0200;0.9717;-0.9766;2.9297;3.0518;0.1099;1.9061;-55.2612;35.2800 
618.234;-1.2866;0.0200;0.9717;-0.9766;2.9297;3.0518;0.0934;2.0709;-55.2118;35.2800 
618.234;-1.2866;0.0200;0.9717;-0.9766;2.9297;3.0518;0.0714;2.2302;-55.1624;35.2000 
618.234;-1.2866;0.0200;0.9717;-0.9766;2.9297;3.0518;0.0549;2.3950;-55.1129;35.2000 
618.234;-1.8530;0.0801;0.9531;-1.1597;4.2725;6.1646;0.0275;2.5873;-55.0305;35.2000 
618.234;-1.8530;0.0801;0.9531;-1.1597;4.2725;6.1646;0.0055;2.7795;-54.9536;35.2400 
618.234;-1.8530;0.0801;0.9531;-1.1597;4.2725;6.1646;-0.0165;2.9718;-54.8712;35.2400 
618.234;-1.8530;0.0801;0.9531;-1.1597;4.2725;6.1646;-0.0385;3.1641;-54.7943;35.1600 
618.234;-1.8530;0.0801;0.9531;-1.1597;4.2725;6.1646;-0.0659;3.3508;-54.7119;35.1600 
618.234;-1.8530;0.0801;0.9531;-1.1597;4.2725;6.1646;-0.0879;3.5431;-54.6350;35.2500 
618.254;-1.8530;0.0801;0.9531;-1.1597;4.2725;6.1646;-0.1154;3.7354;-54.5526;35.2500 
618.254;-1.8530;0.0801;0.9531;-1.1597;4.2725;6.1646;-0.1373;3.9221;-54.4757;35.2000 
618.254;-2.2612;0.1616;0.9229;-1.1597;4.0894;8.3618;-0.1648;4.1254;-54.3768;35.2000 
618.254;-2.2612;0.1616;0.9229;-1.1597;4.0894;8.3618;-0.1923;4.3231;-54.2780;35.2600 
618.254;-2.2612;0.1616;0.9229;-1.1597;4.0894;8.3618;-0.2197;4.5264;-54.1736;35.2600 
618.274;-2.2612;0.1616;0.9229;-1.1597;4.0894;8.3618;-0.2472;4.7241;-54.0747;35.2100 
618.274;-2.2612;0.1616;0.9229;-1.1597;4.0894;8.3618;-0.2692;4.9219;-53.9758;35.2100 
618.284;-2.2612;0.1616;0.9229;-1.1597;4.0894;8.3618;-0.2966;5.1196;-53.8770;35.2000 
618.284;-2.2612;0.1616;0.9229;-1.1597;4.0894;8.3618;-0.3186;5.3229;-53.7781;35.2000 
618.284;-2.2612;0.1616;0.9229;-1.1597;4.0894;8.3618;-0.3461;5.5206;-53.6792;35.2100 
