Time	ax	ay	az	wx	wy	wz	AngleX	AngleY	AngleZ	T	hx	hy	hz 
04960.828	0.0361	0.0449	0.9297	-1.3428	1.9531	-4.6387	6.8115	0.3241	-167.3218	36.4300	-29	-323	30 
04960.931	0.0215	0.0464	0.9360	-1.1597	0.4883	-2.0142	6.4380	0.3625	-168.0524	36.4300	-30	-323	33 
04961.033	0.0293	0.0547	0.9429	0.0000	-0.3052	0.5493	6.2073	0.2472	-168.4698	36.4500	-26	-325	31 
04961.134	0.0342	0.0566	0.9424	0.1831	-0.1831	0.4883	6.0480	0.0989	-168.8104	36.4500	-27	-323	31 
04961.237	0.0347	0.0557	0.9414	0.0610	0.0000	0.0000	5.8997	-0.0220	-169.1785	36.3800	-27	-324	30 
04961.325	0.0342	0.0552	0.9419	0.0000	0.0000	-0.0610	5.7458	-0.1318	-169.5465	36.4000	-27	-325	28 
04961.429	0.0337	0.0552	0.9409	0.0000	0.0000	0.0000	5.6030	-0.2362	-169.8761	36.3400	-25	-320	33 
04961.531	0.0332	0.0552	0.9414	0.0000	0.0000	0.0000	5.4657	-0.3351	-170.1947	36.4500	-27	-324	31 
04961.633	0.0337	0.0552	0.9419	0.0000	0.0000	0.0000	5.3394	-0.4285	-170.4913	36.4200	-27	-324	30 
04961.738	0.0342	0.0552	0.9419	0.0000	0.0000	0.0000	5.2185	-0.5219	-170.7550	36.4000	-29	-324	30 
04961.825	0.0342	0.0547	0.9414	0.0000	0.0000	0.0000	5.1086	-0.6042	-170.9857	36.4100	-28	-324	30 
04961.952	0.0332	0.0542	0.9409	0.0000	0.0000	0.0000	4.9988	-0.6866	-171.2384	36.4400	-25	-325	29 
04962.029	0.0327	0.0547	0.9414	0.0000	0.0000	0.0000	4.8999	-0.7581	-171.4691	36.4400	-27	-324	31 
04962.162	0.0332	0.0547	0.9419	0.0000	0.0000	0.0000	4.8010	-0.8295	-171.6888	36.4400	-28	-326	31 
04962.223	0.0337	0.0552	0.9419	0.0000	0.0000	0.0000	4.7131	-0.8954	-171.8866	36.3500	-28	-323	28 
04962.330	0.0337	0.0547	0.9419	0.0000	0.0000	0.0000	4.6307	-0.9613	-172.0624	36.4100	-30	-326	31 
04962.436	0.0332	0.0547	0.9414	0.0000	0.0000	0.0000	4.5538	-1.0217	-172.2217	36.4200	-27	-323	30 
04962.524	0.0332	0.0547	0.9414	0.0000	0.0000	0.0000	4.4824	-1.0767	-172.3755	36.4200	-29	-324	30 
04962.633	0.0337	0.0547	0.9419	0.0000	0.0000	0.0000	4.4110	-1.1316	-172.5073	36.3500	-30	-326	33 
04962.747	0.0332	0.0542	0.9419	0.0000	0.0000	0.0000	4.3506	-1.1865	-172.6337	36.4700	-29	-324	29 
04962.827	0.0337	0.0547	0.9414	0.0000	0.0000	0.0000	4.2847	-1.2305	-172.7600	36.4400	-25	-323	32 
04962.935	0.0337	0.0552	0.9409	0.0000	0.0000	0.0000	4.2297	-1.2799	-172.9083	36.4200	-23	-324	35 
04963.034	0.0332	0.0547	0.9409	0.0000	0.0000	0.0000	4.1803	-1.3239	-173.0292	36.4400	-31	-323	31 
04963.174	0.0332	0.0552	0.9409	0.0000	0.0000	0.0000	4.1309	-1.3623	-173.1281	36.4400	-29	-326	31 
04963.227	0.0332	0.0552	0.9414	0.0000	0.0000	0.0000	4.0814	-1.4008	-173.2324	36.4300	-28	-325	31 
04963.348	0.0332	0.0547	0.9419	0.0000	0.0000	0.0000	4.0375	-1.4337	-173.3423	36.4000	-26	-323	34 
04963.456	0.0332	0.0547	0.9424	0.0000	0.0000	0.0000	3.9990	-1.4667	-173.4302	36.4100	-29	-324	29 
04963.536	0.0337	0.0547	0.9419	0.0000	0.0000	0.0000	3.9551	-1.4996	-173.4961	36.4000	-31	-324	34 
04963.622	0.0342	0.0552	0.9414	0.0000	0.0000	0.0000	3.9221	-1.5326	-173.5675	36.3800	-28	-325	35 
04963.747	0.0332	0.0547	0.9414	0.0000	0.0000	0.0000	3.8892	-1.5601	-173.6444	36.4000	-27	-326	32 
04963.832	0.0332	0.0542	0.9414	0.0000	0.0000	0.0000	3.8562	-1.5875	-173.7268	36.4000	-28	-323	33 
04963.937	0.0337	0.0547	0.9409	0.0000	0.0000	0.0000	3.8232	-1.6095	-173.7927	36.4100	-28	-326	32 
04964.036	0.0342	0.0552	0.9414	0.0000	0.0000	0.0000	3.7958	-1.6370	-173.8641	36.4400	-28	-324	31 
04964.143	0.0332	0.0552	0.9414	0.0000	0.0000	0.0000	3.7683	-1.6589	-173.9301	36.3800	-28	-324	32
