Time	ax	ay	az	wx	wy	wz	AngleX	AngleY	AngleZ	T	hx	hy	hz 
05980.675	0.4434	0.7261	0.0054	-5.7983	47.1191	-13.4888	100.5743	-23.9282	-156.4288	33.6600	-125	-231	383 
05980.796	0.1802	0.9473	0.0615	-9.5215	20.5078	-82.4585	97.3553	-18.7317	-153.4625	33.6900	-99	-238	382 
05980.863	-0.2217	1.1938	-0.0503	-0.9766	-3.1738	-99.5483	96.2347	-7.0093	-152.4298	33.6900	-99	-237	382 
05980.969	-0.1299	1.1460	-0.0967	0.7324	-1.5869	-33.2031	96.1523	-0.2527	-152.4188	33.7700	-101	-236	383 
05981.070	0.0288	1.0361	-0.0776	0.1221	1.4038	18.0054	96.1084	-0.8734	-153.0450	33.7400	-102	-237	381 
05981.194	0.0459	1.0298	-0.0664	-0.0610	0.7324	11.2305	95.9766	-2.3566	-153.8361	33.7400	-101	-239	382 
05981.276	0.0210	1.0483	-0.0664	-0.0610	-0.0610	-1.2207	95.8392	-2.5543	-154.5282	33.7100	-102	-234	381 
05981.383	0.0122	1.0537	-0.0693	0.0000	-0.1221	-2.3804	95.7239	-2.2357	-155.1105	33.8400	-105	-236	380 
05981.468	0.0132	1.0518	-0.0698	0.0000	0.0000	-0.3662	95.6140	-2.0215	-155.6323	33.7200	-106	-237	380 
05981.581	0.0156	1.0508	-0.0693	0.0000	0.0610	0.2441	95.5151	-1.9446	-156.1487	33.7800	-102	-236	380 
05981.662	0.0161	1.0508	-0.0688	0.0000	0.0000	0.0610	95.4163	-1.8951	-156.6595	33.7300	-103	-234	385 
05981.783	0.0156	1.0508	-0.0693	0.0000	0.0000	0.0000	95.3229	-1.8292	-157.1320	33.7800	-102	-238	382 
05981.873	0.0156	1.0508	-0.0698	0.0000	0.0000	-0.0610	95.2405	-1.7578	-157.5879	33.7700	-102	-237	382 
05981.966	0.0151	1.0508	-0.0698	0.0000	0.0000	0.0000	95.1581	-1.6974	-158.0109	33.7600	-103	-237	380 
05982.079	0.0151	1.0508	-0.0693	0.0000	0.0000	0.0000	95.0812	-1.6425	-158.4009	33.7700	-103	-237	379 
05982.173	0.0156	1.0508	-0.0693	0.0000	0.0000	0.0000	95.0098	-1.5930	-158.7634	33.6900	-105	-237	377 
05982.278	0.0156	1.0508	-0.0688	0.0000	0.0000	0.0000	94.9384	-1.5436	-159.1095	33.7200	-103	-236	382 
05982.361	0.0151	1.0508	-0.0693	0.0000	0.0000	0.0000	94.8724	-1.4996	-159.4501	33.8000	-102	-238	378 
05982.467	0.0151	1.0503	-0.0693	0.0000	0.0000	0.0000	94.8065	-1.4557	-159.7797	33.7600	-101	-237	382 
05982.569	0.0151	1.0498	-0.0693	0.0000	0.0000	0.0000	94.7516	-1.4172	-160.0873	33.7600	-101	-239	380 
05982.671	0.0156	1.0503	-0.0693	0.0000	0.0000	0.0000	94.6967	-1.3788	-160.3619	33.7800	-102	-237	381 
05982.774	0.0151	1.0508	-0.0693	0.0000	0.0000	0.0000	94.6417	-1.3458	-160.6201	33.6900	-104	-235	381 
05982.861	0.0151	1.0508	-0.0688	0.0000	0.0000	0.0000	94.5923	-1.3129	-160.8673	33.7900	-102	-237	381 
05982.967	0.0151	1.0503	-0.0693	0.0000	0.0000	0.0000	94.5428	-1.2854	-161.1145	33.7300	-101	-236	381 
05983.067	0.0156	1.0508	-0.0703	0.0000	0.0000	0.0000	94.5044	-1.2579	-161.3452	33.8000	-101	-241	380 
05983.170	0.0156	1.0508	-0.0708	0.0000	0.0000	0.0000	94.4659	-1.2305	-161.5485	33.7700	-99	-241	382 
05983.275	0.0151	1.0513	-0.0708	0.0000	0.0000	0.0000	94.4275	-1.2085	-161.7407	33.6800	-104	-237	383 
05983.360	0.0151	1.0513	-0.0698	0.0000	0.0000	0.0000	94.3945	-1.1810	-161.9055	33.7400	-103	-238	381 
05983.469	0.0151	1.0503	-0.0693	0.0000	0.0000	0.0000	94.3561	-1.1591	-162.0703	33.7400	-103	-237	378 
05983.573	0.0156	1.0503	-0.0693	0.0000	0.0000	0.0000	94.3231	-1.1426	-162.2241	33.7400	-102	-238	382 
05983.663	0.0156	1.0513	-0.0698	0.0000	0.0000	0.0000	94.2957	-1.1261	-162.3999	33.7300	-101	-238	377
